Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8400941491127014,0.84431549864423,0.7631674989791675,0.7870899493009756,535796800
2000-01-04,0.7692658305168152,0.8302436317453809,0.7594152797298118,0.8124194816500911,512377600
2000-01-05,0.7805228233337402,0.8297747878798266,0.7730182721504111,0.7786466730125366,778321600
2000-01-06,0.7129773497581482,0.8030378374826506,0.7129773497581482,0.7964713392127026,767972800
2000-01-07,0.7467504143714905,0.7580081141500006,0.7167305663488671,0.7242351150174074,460734400
2000-01-10,0.7336167097091675,0.767388861476656,0.7111014074484417,0.7655127115419497,505064000
2000-01-11,0.6960914134979248,0.745812414838958,0.6792053637068335,0.720013864309706,441548800
2000-01-12,0.654344916343689,0.7167306730416629,0.6491846647215528,0.7129775213729977,976068800
2000-01-13,0.7261112332344055,0.7411211826814817,0.6942152347010944,0.7091074957955459,1032684800
2000-01-14,0.7537860870361328,0.7673888884875701,0.7458124871090789,0.7505028370602003,390376000
2000-01-18,0.7800537347793579,0.7955335388434669,0.753786130219795,0.7580082821123493,459177600
2000-01-19,0.799754798412323,0.8161718500227403,0.775832345126327,0.7927184467653601,597643200
2000-01-20,0.8518209457397461,0.9118606478684932,0.8518209457397461,0.8668308462211961,1831132800
2000-01-21,0.8354038000106812,0.8574492989363172,0.8269603494225434,0.8574492989363172,495924800
2000-01-24,0.7974096536636353,0.8461917086823837,0.7889661518758544,0.8138266552794563,440876800
2000-01-25,0.8424394726753235,0.8490068750386435,0.7683278585872426,0.7880281618209156,497145600
2000-01-26,0.8269602656364441,0.8569801621379927,0.8236770664788543,0.8255531659684868,367158400
2000-01-27,0.8255534768104553,0.8480688335266833,0.8030381701957122,0.8166409737988664,340144000
2000-01-28,0.7626984715461731,0.8321197730869576,0.7551939223038231,0.81195047345519,423348800
2000-01-31,0.7786465883255005,0.7795846884348155,0.7092253264814362,0.7580082857176111,701680000
2000-02-01,0.7523788213729858,0.7880279705783426,0.7505027217619402,0.7805225701047787,318035200
2000-02-02,0.7415902614593506,0.7664507620581923,0.7279874112637873,0.756132013235965,464195200
2000-02-03,0.7753633260726929,0.7823996775460846,0.7523789233094257,0.7528479733264711,475193600
2000-02-04,0.810543417930603,0.8255533188597227,0.7777084642872365,0.7800536642358035,425320000
2000-02-07,0.8560421466827393,0.8574492965908831,0.7950643480249296,0.8105433477248081,441067200
2000-02-08,0.8621407747268677,0.8715213763168862,0.8349350661375285,0.8555733716247119,408643200
2000-02-09,0.8452535271644592,0.8790265290314296,0.8438464774079987,0.8565112278544311,299364800
2000-02-10,0.8518209457397461,0.854635145512913,0.8255532942376302,0.8471305459825033,302982400
2000-02-11,0.8161718845367432,0.8565113410375408,0.8124195843520946,0.8527590408528922,212251200
2000-02-14,0.869175910949707,0.8696449608998297,0.8152336135400788,0.8203930126870213,367539200
2000-02-15,0.8930984139442444,0.9001347648368812,0.8644856638454044,0.8649547138237361,485744000
2000-02-16,0.8565114140510559,0.886532122755411,0.8415015106122298,0.8837171208040312,378246400
2000-02-17,0.8621407747268677,0.8668310755218769,0.8490069705522938,0.8644859251243723,289497600
2000-02-18,0.8349348306655884,0.8658927310788641,0.8321197792166243,0.8602643316310091,233441600
2000-02-22,0.8541662693023682,0.8776196757015859,0.8006929556295651,0.8264915623845501,422296000
2000-02-23,0.8724589943885803,0.8930981902961804,0.8330576036402194,0.849826862637591,473099200
2000-02-24,0.8646023869514465,0.8940363965100641,0.838686953188917,0.8804335481127827,376432000
2000-02-25,0.8283674120903015,0.8780884603027839,0.8264913124947075,0.8616714114568231,249144000
2000-02-28,0.849944531917572,0.8630783293135526,0.8133573888962321,0.8264911862922126,328328000
2000-02-29,0.8602645397186279,0.879964844377896,0.84478478414406,0.8522900867792242,368961600
2000-03-01,0.9779987931251526,0.9911325950577298,0.8893462312979958,0.8898152813380227,1077003200
2000-03-02,0.9156136512756348,0.9601744983613151,0.9057631013986264,0.9531389495798125,311259200
2000-03-03,0.9606435298919678,0.9624028932010814,0.9006038290764972,0.9371901287774994,323366400
2000-03-06,0.9432886838912964,0.9690872403076037,0.9381284315120147,0.9456338341240182,210560000
2000-03-07,0.9221805334091187,0.9564225965279285,0.9090467286552986,0.9489171930575411,273011200
2000-03-08,0.9156136512756348,0.930154600407957,0.8898151026317656,0.9221801501113123,271230400
2000-03-09,0.9174899458885193,0.9381282458408833,0.8874700448323756,0.9071703449990765,276718400
2000-03-10,0.9437575340270996,0.9601745842075836,0.9081083321159996,0.9132685834019929,248606400
2000-03-13,0.9104534983634949,0.9493858462042684,0.8968506491570436,0.9165517488614979,303956800
2000-03-14,0.8574494123458862,0.932499922652194,0.8555732122150755,0.9097500441380402,428579200
2000-03-15,0.8724589943885803,0.9024796885282343,0.8565109985101398,0.8677686961856861,443609600
2000-03-16,0.9123298525810242,0.9156139045307103,0.8593255907950478,0.8804338462249971,378100800
2000-03-17,0.9381283521652222,0.9381283521652222,0.8977888456476903,0.9015420476510801,305043200
2000-03-20,0.923118531703949,0.9475099379536811,0.9184281310173016,0.9268716338364102,204489600
2000-03-21,1.0127097368240356,1.0263124864162905,0.9127994890140902,0.9198350380823985,524328000
2000-03-22,1.0821313858032227,1.0835393379077458,0.9873805479579583,0.9965275771986801,567996800
2000-03-23,1.0605547428131104,1.128568904804428,1.0507041906201267,1.065714093024334,562564800
2000-03-24,1.0408532619476318,1.0802546548442935,1.0169308159125034,1.0689969565549384,446913600
2000-03-27,1.0474209785461426,1.0863533370550469,1.0272508233700763,1.0328801256688955,279182400
2000-03-28,1.044137716293335,1.0657141196154403,1.0291269116879456,1.0300650118235606,202966400
2000-03-29,1.0202147960662842,1.046482389516279,1.0043836370210337,1.0460134398651484,239836800
2000-03-30,0.9437575340270996,1.0333488873719927,0.9414122840882928,1.0023901853385064,414400000
2000-03-31,1.0192774534225464,1.0300652062060123,0.9456339736025711,0.9564226282128703,404633600
2000-04-03,1.0005139112472534,1.0469516602475109,0.9714321127404538,1.0169309602111993,328563200
2000-04-04,0.9554837346076965,0.9981683656267272,0.8762119191334317,0.995354167228275,660329600
2000-04-05,0.978468120098114,0.99723031204412,0.9306233382212543,0.9491509551715563,457665600
2000-04-06,0.9395361542701721,1.009426504065726,0.9249944026796356,0.9803447043346714,259627200
2000-04-07,0.9887872934341431,0.9897252931674017,0.9418812945947349,0.9550150945132988,242435200
2000-04-10,0.9381283521652222,0.9962928627189835,0.9362522521783184,0.9883184106943206,212262400
2000-04-11,0.896381676197052,0.9371901271182537,0.8860620755138934,0.9268714282615989,541822400
2000-04-12,0.819923996925354,0.8930983974720121,0.7870899479315321,0.8930983974720121,941136000
2000-04-13,0.8541662693023682,0.9006040320093537,0.814295809093491,0.8368111654112923,529827200
2000-04-14,0.8396252989768982,0.8855931562111261,0.818047994456678,0.8203931946259181,667620800
2000-04-17,0.9296857118606567,0.9301547618879115,0.8185169975875701,0.8218010993005073,409561600
2000-04-18,0.9522005915641785,0.9522005915641785,0.8959123086563474,0.9268710997324915,390924800
2000-04-19,0.9090462923049927,0.977529483843268,0.8987266931463882,0.9470406381094597,520150400
2000-04-20,0.892160177230835,0.936251970667688,0.8785573291325834,0.9282783226641936,722120000
2000-04-24,0.9043565392494202,0.9043565392494202,0.8612028187395866,0.8630789193312455,443620800
2000-04-25,0.9629887938499451,0.9662728452187185,0.9160827925612246,0.9165518425538172,391641600
2000-04-26,0.9104534983634949,0.9606434456874944,0.9006037501347578,0.9503238458906221,366912000
2000-04-27,0.9512620568275452,0.9531390584487313,0.8749221403154004,0.8794956032661891,326603200
2000-04-28,0.9310926198959351,0.9568912692913375,0.9104535200143237,0.954077069759481,249580800
2000-05-01,0.9329686760902405,0.9390669257944467,0.9146755302243931,0.9371899246367019,226195200
2000-05-02,0.8846551179885864,0.9475099339030214,0.8818409176698156,0.9249946279024223,236432000
2000-05-03,0.8635474443435669,0.9099843877993459,0.8377488974831951,0.8926292403948007,489798400
2000-05-04,0.8307125568389893,0.864954603740407,0.8297744570017183,0.864016503903136,399515200
2000-05-05,0.8490064144134521,0.8612021103590844,0.8309468943868863,0.8316504190047015,284076800
2000-05-08,0.8264912366867065,0.8532278328854548,0.825553136873486,0.8412666093537154,184900800
2000-05-09,0.7913113832473755,0.8349349417751047,0.7870900830997319,0.8278985898038822,327140800
2000-05-10,0.7453433871269226,0.7880280388239953,0.7411212357592407,0.7809916876945576,535091200
2000-05-11,0.7716110348701477,0.7823996863990259,0.7429982820859583,0.7608224334427459,499744000
2000-05-12,0.8077291250228882,0.829305574640422,0.7862687104155464,0.7955334245993472,306913600
2000-05-15,0.7580081820487976,0.8110123841218632,0.7514408308625365,0.8110123841218632,678932800
2000-05-16,0.7931874394416809,0.8185169407790928,0.7711419894878025,0.7843926267873597,440451200
2000-05-17,0.7608223557472229,0.7781774553093471,0.7533169549383162,0.7777084053348939,398092800
2000-05-18,0.7561320066452026,0.7875589561652739,0.7551939066958768,0.7730180562404243,373777600
2000-05-19,0.705473005771637,0.7448744088565856,0.7007818042736612,0.7448744088565856,740667200
2000-05-22,0.6749829053878784,0.7035964943023356,0.6454320686646289,0.7035964943023356,755507200
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600
2000-05-24,0.6580970883369446,0.6735760377191525,0.6229169883850082,0.6468394383157957,678462400
2000-05-25,0.654930591583252,0.6953877238942676,0.6454322558997297,0.6641953041417293,406750400
2000-05-26,0.6482465863227844,0.674514187818703,0.6398039869726616,0.6604422870753031,181148800
